home_team,away_team,season,stage,date,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
GET,SOC,2015/2016,15,12/11/15 0:00,1,1,109222,195335,112205,37479,46391,240054,32999,37449,38573,183548,213489,245555,607148,201111,282676,47565,205278,41156,75342,150649,361322,46289
BAR,COR,2015/2016,15,12/12/15 0:00,2,2,37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,477615,32678,111190,191906,121872,33848,103905,151079,279173,115519,194660,495107
SEV,SPG,2015/2016,15,12/12/15 0:00,2,0,300532,122047,77741,150869,209950,109621,154232,39215,108568,213805,33030,33630,384374,580589,150764,239965,359191,242477,395154,580704,541557,574654
LAS,BET,2015/2016,15,12/12/15 0:00,1,0,71498,358339,243781,33963,183497,292262,213916,37510,484906,213729,190669,40648,239964,27461,172147,39719,37824,535600,183350,154256,2983,96652
CEL,ESP,2015/2016,15,12/12/15 0:00,1,0,246201,74169,183462,18673,213694,72623,246177,466132,49836,213486,174472,532942,185123,257855,,190452,88986,107930,46836,52004,246438,41622
LEV,GRA,2015/2016,15,12/12/15 0:00,1,2,37656,37597,30276,282473,184091,466672,105351,513086,477472,476769,384413,104986,261609,46407,108572,239350,489245,282713,2805,534484,495841,213711
VIL,REA,2015/2016,15,12/13/15 0:00,1,0,210164,113672,574200,182921,160844,189101,268282,42479,282281,37506,201939,51949,208077,25921,30962,28467,164684,30893,31097,208494,31921,26166
EIB,VAL,2015/2016,15,12/13/15 0:00,1,1,33958,33856,449492,246218,113311,156097,433311,213712,434404,200917,193224,489240,35324,184999,192770,173427,74747,361757,361770,324578,570432,241825
AMA,BIL,2015/2016,15,12/13/15 0:00,2,1,177126,38424,474589,56678,41167,33635,309334,184533,184138,294003,354467,33764,170341,159881,411617,154938,45749,150323,181297,33871,604105,33028
RAY,MAL,2015/2016,15,12/13/15 0:00,1,2,192064,183449,420568,150731,406257,75004,427893,256727,2802,210065,46808,25563,104382,477471,41707,41470,37450,683450,79742,215927,46120,75445
VAL,GET,2015/2016,16,12/19/15 0:00,2,2,489240,35324,184999,192770,391058,361770,75307,570432,361757,241825,46384,109222,195335,112205,37479,46391,37449,32999,240054,369800,38573,183548
COR,EIB,2015/2016,16,12/19/15 0:00,2,0,32678,103905,191906,121872,33848,279173,151079,40668,115519,198566,194660,33958,449492,113311,280638,202553,156097,434404,433311,213712,200917,193224
BET,SEV,2015/2016,16,12/19/15 0:00,0,0,40648,38064,268273,27461,39719,535600,111801,183350,531629,37824,96652,300532,122047,77741,150869,41092,154232,39215,213805,108568,103450,26392
ESP,LAS,2015/2016,16,12/19/15 0:00,1,0,532942,185123,257855,193930,358138,107930,46836,88986,498033,246438,41622,71498,358339,74989,243781,183497,213916,292262,75001,484906,37510,190669
REA,RAY,2015/2016,16,12/20/15 0:00,10,2,51949,208077,25921,30962,28467,31097,95078,164684,31921,26166,30893,192064,183449,34104,150731,406257,75004,186121,256727,427893,2802,46808
SOC,VIL,2015/2016,16,12/20/15 0:00,0,2,245555,607148,201111,282676,80295,205278,41156,75342,150649,361322,46289,210164,79737,113672,182921,160844,189101,193978,42479,282281,201939,37506
GRA,CEL,2015/2016,16,12/20/15 0:00,0,2,104986,261609,46407,108572,239350,2805,282713,213711,80492,534484,495841,396526,183462,213694,360918,18673,72623,74169,638029,49836,466132,174472
BIL,LEV,2015/2016,16,12/20/15 0:00,2,0,33764,181297,159881,411617,154938,182224,45749,604105,33871,96619,33028,213504,37597,30276,282473,184091,105351,513086,466672,150632,301809,384413
MAL,AMA,2015/2016,16,12/20/15 0:00,1,0,25563,104382,41707,477471,41470,112758,238841,75445,46120,215927,213653,177126,38424,474589,56678,41167,184533,33635,309334,184138,294003,354467
REA,SOC,2015/2016,17,12/30/15 0:00,3,1,51949,208077,25921,213499,28467,31097,95078,164684,31921,26166,30893,245555,102620,607148,282676,80295,33973,205278,102622,150649,46289,128732
GET,COR,2015/2016,17,12/30/15 0:00,0,0,109222,195335,112205,188540,46391,37449,32999,240054,369800,38573,213489,32678,103905,191906,121872,33848,151079,40668,474680,198566,279173,194660
EIB,SPG,2015/2016,17,12/30/15 0:00,2,0,33958,449492,113311,33856,150735,434404,433311,156097,187360,213712,200917,33630,150480,543020,580589,282689,,359191,395154,580704,541557,474448
BAR,BET,2015/2016,17,12/30/15 0:00,4,0,37421,33988,38818,26005,26403,25773,154257,212472,30981,40636,19533,40648,38064,268273,27461,39719,183350,535600,111801,531629,116750,96652
SEV,ESP,2015/2016,17,12/30/15 0:00,2,0,300532,122047,77741,150869,41092,306407,111237,213805,108568,103450,161660,532942,185123,257855,193930,358138,107930,161651,88986,498033,102879,41622
LAS,GRA,2015/2016,17,12/30/15 0:00,4,1,71498,358339,243781,33963,183497,213916,292262,213729,484906,46621,179083,104986,261609,46407,108572,239350,2805,282713,362194,80492,477493,495841
CEL,BIL,2015/2016,17,12/30/15 0:00,0,1,246201,183462,18673,358148,360918,74169,72623,49836,246177,466132,174472,33764,181297,159881,411617,154938,182224,45749,604105,33871,639150,33028
LEV,MAL,2015/2016,17,12/30/15 0:00,0,1,213504,37597,30276,37484,70949,466672,105351,513086,301809,303088,384413,25563,104382,41707,477471,215927,46120,238841,112758,683450,213653,75445
RAY,AMA,2015/2016,17,12/30/15 0:00,0,2,192064,359194,420568,34104,2768,256727,75004,427893,2802,111975,46808,177126,38424,474589,56678,33843,184533,309334,316771,184138,30853,354467
VIL,VAL,2015/2016,17,12/31/15 0:00,1,0,210164,183185,113672,182921,571685,189101,42479,268282,282281,201939,37506,489240,35324,318526,361710,192770,361757,570432,75307,361770,241825,75310
ESP,BAR,2015/2016,18,1/2/16 0:00,0,0,532942,185123,257855,193930,52004,574662,46836,88986,498033,452243,41622,37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,19533
MAL,CEL,2015/2016,18,1/2/16 0:00,2,0,25563,104382,477471,41707,38842,46120,238841,112758,573463,213653,75445,396526,360918,183462,18673,213694,74169,358148,246177,49836,174472,638029
AMA,LEV,2015/2016,18,1/2/16 0:00,1,0,177126,38424,178955,56678,41167,184533,309334,33635,184138,51360,432950,213504,287691,280485,282473,184091,466672,38469,477472,364244,150632,301809
RAY,SOC,2015/2016,18,1/3/16 0:00,2,2,192064,183449,34104,420568,359194,186121,75004,256727,427893,482331,46808,245555,102620,607148,282676,80295,205278,102622,75342,282678,361322,128732
VAL,REA,2015/2016,18,1/3/16 0:00,2,2,489240,35324,361710,192770,173427,361757,570432,75307,361770,324578,241825,51949,208077,25921,30962,28467,31097,95078,239219,31921,26166,30893
COR,VIL,2015/2016,18,1/3/16 0:00,1,2,32678,103905,191906,121872,33848,151079,40668,474680,279173,198566,194660,210164,183185,113672,182921,79737,189101,193978,42479,282281,201939,37506
BET,EIB,2015/2016,18,1/3/16 0:00,0,4,40648,38064,186991,172147,39719,111801,535600,282467,531629,183350,96652,33958,449492,280638,33856,202553,434404,40501,156097,433311,97762,193224
GRA,SEV,2015/2016,18,1/3/16 0:00,2,1,104986,261609,108572,2752,320686,477493,213711,170667,2805,495841,534484,300532,122047,77741,150869,209950,38821,111237,154232,213805,26392,33030
BIL,LAS,2015/2016,18,1/3/16 0:00,2,2,33764,181297,159881,33024,154938,182224,43375,604105,33871,96619,33028,71498,358339,74989,74991,183497,,213916,46621,484906,213729,190669
SPG,GET,2015/2016,18,1/4/16 0:00,1,2,33630,384374,580589,150764,239965,395154,359191,242477,541557,206301,474448,109222,195335,188540,112205,46391,32999,37449,75192,369800,240054,183548
REA,COR,2015/2016,19,1/9/16 0:00,5,0,51949,282674,30962,25921,28467,31097,95078,31921,191315,30893,26166,32678,103905,191906,121872,33848,40668,151079,474680,279173,198566,194660
GET,BET,2015/2016,19,1/9/16 0:00,1,0,109222,195335,188540,112205,46391,37449,32999,75192,369800,240054,213489,40648,239964,186991,268273,39719,193226,535600,111801,531629,96652,2983
BAR,GRA,2015/2016,19,1/9/16 0:00,4,0,37421,189192,37482,26005,150739,25773,212472,39792,30981,40636,19533,104986,477493,170667,108572,320686,239350,213711,533227,2805,495841,534484
SEV,BIL,2015/2016,19,1/9/16 0:00,2,0,300532,151063,40940,150869,41092,154232,306407,213805,108568,39215,26392,33764,181297,33024,411617,154938,182224,45749,604105,33871,616544,33028
LEV,RAY,2015/2016,19,1/9/16 0:00,2,1,213504,37597,30276,282473,184091,466672,105351,38469,477472,301809,346379,192064,359194,183449,2768,406257,186121,427893,482331,150770,2802,46808
SOC,VAL,2015/2016,19,1/10/16 0:00,2,0,245555,102620,607148,282676,80295,282678,102622,75342,33973,361322,128732,489240,35324,184999,192770,361757,428947,75307,40148,324578,193869,241825
VIL,SPG,2015/2016,19,1/10/16 0:00,2,0,210164,183185,113672,182921,571685,189101,42479,268282,282281,37506,201939,33630,150480,384374,150764,239965,359191,242477,17299,395154,282689,474448
EIB,ESP,2015/2016,19,1/10/16 0:00,2,1,33958,449492,280638,33856,202553,156097,433311,434404,97762,193224,200917,532942,185123,,193930,52004,46836,574662,88986,498033,246438,41622
LAS,MAL,2015/2016,19,1/10/16 0:00,1,1,71498,358339,74989,33963,183497,292262,213916,46621,484906,213729,190669,25563,104382,477471,41707,38842,573463,238841,112758,56686,30646,75445
CEL,AMA,2015/2016,19,1/10/16 0:00,0,2,246201,183462,18673,358148,360918,425985,246177,74169,49836,174472,466132,177126,38424,474589,56678,41167,309334,33635,72623,184533,294003,184138
CEL,LEV,2015/2016,20,1/16/16 0:00,4,3,246201,183462,18673,360918,213694,246177,74169,49836,174472,466132,130298,213504,184091,30276,37597,282473,105351,477472,513086,466672,346379,476769
SEV,MAL,2015/2016,20,1/16/16 0:00,2,1,300532,151063,40940,77741,41092,154232,306407,213805,108568,39215,26392,25563,104382,477471,41707,38842,46120,112758,238841,56686,75445,213653
VIL,BET,2015/2016,20,1/16/16 0:00,0,0,210164,183185,113672,182921,571685,189101,268282,42479,282281,201939,37506,40648,239964,268273,186991,39719,535600,111801,183350,605654,102699,96652
SOC,COR,2015/2016,20,1/16/16 0:00,1,1,245555,102620,607148,282676,80295,282678,102622,75342,33973,361322,128732,32678,111190,37451,121872,33848,151079,40668,103905,198566,115519,194660
LAS,AMA,2015/2016,20,1/17/16 0:00,0,3,71498,74991,74989,33963,183497,292262,213916,46621,484906,213729,179083,177126,38424,56678,474589,41167,309334,33635,72623,184533,184138,294003
BAR,BIL,2015/2016,20,1/17/16 0:00,6,0,37421,189192,37482,38818,150739,25773,154257,30955,30981,40636,19533,33764,170341,159881,411617,154938,182224,45749,181297,573793,179772,604105
GET,ESP,2015/2016,20,1/17/16 0:00,3,1,109222,195335,188540,112205,67334,37449,32999,240054,369800,75192,213489,532942,314947,193930,257855,52004,165706,46836,88986,102879,498033,41622
REA,SPG,2015/2016,20,1/17/16 0:00,5,1,51949,282674,230982,25921,28467,31097,95078,191315,31921,26166,30893,33630,150480,384374,580589,239965,202639,242477,541557,395154,282689,206301
VAL,RAY,2015/2016,20,1/17/16 0:00,2,2,185644,35324,184999,361710,361757,75307,428947,570432,361770,193869,75310,246422,359194,183449,34104,406257,75004,420568,2802,427893,482331,150770
EIB,GRA,2015/2016,20,1/18/16 0:00,5,1,33958,449492,113311,33856,202553,156097,40501,433311,97762,193224,200917,104986,108572,261609,2752,239350,2805,170667,533227,477493,495841,534484
SPG,SOC,2015/2016,21,1/22/16 0:00,5,1,33630,150480,384374,580589,239965,202639,,17299,580704,541557,474448,245555,485141,607148,282676,409005,33973,102622,205278,75342,128732,361322
RAY,CEL,2015/2016,21,1/23/16 0:00,3,0,246422,359194,183449,34104,406257,420568,75004,210065,427893,2802,150770,246201,183462,528873,358148,213694,425985,,496054,638029,466132,71602
MAL,BAR,2015/2016,21,1/23/16 0:00,1,2,25563,104382,18520,41707,41470,573463,238841,112758,56686,213653,75445,37421,189192,38818,26005,33992,39792,154257,30955,30981,40636,522579
GRA,GET,2015/2016,21,1/23/16 0:00,3,2,104986,150080,46407,108572,261609,2805,282713,534484,213711,477493,161291,109222,195335,188540,112205,67334,37449,32999,240054,369800,75192,213489
ESP,VIL,2015/2016,21,1/23/16 0:00,2,2,532942,185123,257855,193930,358138,574662,46836,246438,498033,452243,41622,210164,183185,113672,574200,160844,189101,268282,42479,282281,201939,37506
AMA,SEV,2015/2016,21,1/24/16 0:00,0,0,177126,38424,178955,56678,41167,309334,33635,72623,184533,294003,184138,300532,151063,40940,77741,41092,154232,109621,213805,108568,209950,33030
BIL,EIB,2015/2016,21,1/24/16 0:00,5,2,261787,170341,182224,411617,154938,181297,45749,96619,179772,639150,33028,33958,449492,33856,113311,246218,156097,433311,40501,213712,200917,193224
BET,REA,2015/2016,21,1/24/16 0:00,1,1,40648,38064,186991,268273,39719,535600,111801,102699,605654,183350,96652,51949,208077,230982,25921,28467,31097,95078,191315,164684,26166,30893
COR,VAL,2015/2016,21,1/24/16 0:00,1,1,32678,103905,191906,121872,33848,37480,151079,40668,279173,198566,194660,185644,35324,184999,192770,391058,570432,291131,428947,75307,361770,75310
LEV,LAS,2015/2016,21,1/25/16 0:00,3,2,213504,37597,30276,282473,184091,38469,466672,150632,513086,477472,476769,71498,358339,74991,74989,183497,33761,213729,484906,150872,292262,179083
BAR,AMA,2015/2016,22,1/30/16 0:00,2,1,37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,19533,177126,38424,474589,56678,41167,72623,309334,33635,184533,354467,184138
EIB,MAL,2015/2016,22,1/30/16 0:00,1,2,33958,449492,113311,280638,246218,156097,434404,433311,97762,193224,200917,25563,104382,79742,477471,41470,573463,238841,56686,112758,213653,75445
GET,BIL,2015/2016,22,1/30/16 0:00,0,1,109222,195335,394825,112205,46391,32999,37449,75192,369800,262592,183548,33764,181297,33024,159881,154938,45749,182224,604105,573793,639150,33028
VIL,GRA,2015/2016,22,1/30/16 0:00,1,0,210164,183185,113672,182921,160844,189101,268282,42479,282281,37506,201939,104986,261609,46407,108572,239350,2805,282713,534484,213711,489245,161291
SOC,BET,2015/2016,22,1/30/16 0:00,2,1,245555,607148,33960,282676,409005,282678,205278,75342,33973,678234,128732,40648,38064,186991,268273,445907,535600,111801,193226,605654,183350,96652
LAS,CEL,2015/2016,22,1/31/16 0:00,2,1,71498,358339,74991,74989,183497,105925,292262,150872,484906,213729,179083,246201,360918,183462,18673,213694,246177,425985,71602,49836,466132,174472
SEV,LEV,2015/2016,22,1/31/16 0:00,3,1,300532,122047,77741,150869,41092,306407,109621,38821,111237,39215,26392,213504,287691,280485,282473,184091,38469,105351,466672,301809,38699,477472
REA,ESP,2015/2016,22,1/31/16 0:00,6,0,51949,282674,30962,230982,28467,164684,95078,31097,191315,26166,30893,80265,185123,193930,257855,358138,107930,46836,88986,574662,102879,629579
VAL,SPG,2015/2016,22,1/31/16 0:00,0,1,185644,35324,184999,192770,391058,570432,40148,93480,361770,46384,75310,33630,198217,384374,580589,239965,,202639,17299,580704,541557,474448
COR,RAY,2015/2016,22,2/1/16 0:00,2,2,96651,103905,191906,121872,33848,151079,40668,37480,198566,279173,194660,246422,359194,183449,34104,406257,75004,420568,210065,427893,2802,150770
MAL,GET,2015/2016,23,2/5/16 0:00,3,0,25563,104382,41470,79742,38842,573463,238841,112758,242887,75445,213653,109222,195335,188540,394825,518240,37449,32999,75192,369800,262592,183548
RAY,LAS,2015/2016,23,2/6/16 0:00,2,0,246422,359194,420568,34104,183449,75004,186121,2802,427893,210065,150770,71498,358339,291635,74989,183497,292262,33761,37510,484906,213729,179083
AMA,EIB,2015/2016,23,2/6/16 0:00,3,1,177126,33843,474589,309334,504606,434325,33635,184533,354467,432950,184138,33958,449492,113311,150735,246218,434404,433311,156097,40501,244563,193224
BIL,VIL,2015/2016,23,2/6/16 0:00,0,0,33764,616544,170341,411617,154938,45749,182224,604105,573793,96619,33028,210164,183185,113672,182921,160844,189101,42479,268282,282281,201939,37506
SPG,COR,2015/2016,23,2/6/16 0:00,1,1,33630,198217,384374,580589,239965,,202639,17299,580704,541557,474448,32678,103905,121872,191906,33848,151079,40668,279173,198566,37480,194660
CEL,SEV,2015/2016,23,2/7/16 0:00,1,1,246201,360918,18673,358148,213694,74169,425985,71602,246177,466132,174472,300532,122047,77741,95509,209950,40940,109621,38821,39215,103450,33030
LEV,BAR,2015/2016,23,2/7/16 0:00,0,2,213504,287691,30276,282473,184091,38469,105351,466672,38699,477472,476769,37421,33988,37482,38818,150739,212472,25773,30955,30981,40636,19533
GRA,REA,2015/2016,23,2/7/16 0:00,1,2,104986,150080,30914,108572,261609,2805,282713,534484,213711,495841,41294,51949,282674,230982,30962,28467,31097,95078,191315,164684,26166,30893
BET,VAL,2015/2016,23,2/7/16 0:00,1,0,40648,213688,186991,268273,39719,722766,111801,535600,531629,96652,116750,185644,35324,184999,192770,40139,291131,93480,75307,361770,359197,75310
ESP,SOC,2015/2016,23,2/8/16 0:00,0,5,80265,185123,257855,40001,190452,46836,574662,88986,498033,52004,246438,245555,485141,33960,282676,409005,201111,75342,205278,282678,678234,128732
SPG,RAY,2015/2016,24,2/12/16 0:00,2,2,33630,198217,384374,580589,239965,,202639,17299,580704,541557,206301,246422,359194,183449,2768,406257,420568,75004,2802,427893,210065,150770
VIL,MAL,2015/2016,24,2/13/16 0:00,1,0,210164,183185,113672,182921,160844,189101,268282,42479,282281,358127,37506,25563,104382,477471,41707,41470,573463,112758,39198,683450,75445,213653
REA,BIL,2015/2016,24,2/13/16 0:00,4,2,51949,208077,230982,30962,282674,31097,95078,239219,164684,26166,30893,33764,181297,159881,411617,154938,45749,150323,639150,573793,616544,33028
VAL,ESP,2015/2016,24,2/13/16 0:00,2,1,96613,361757,361710,192770,40139,75307,40148,93480,193869,359197,241825,532942,185123,257855,209922,52004,46836,165706,498033,629579,452243,41622
COR,BET,2015/2016,24,2/13/16 0:00,2,2,32678,103905,191906,121872,33848,151079,40668,279173,198566,37480,194660,40648,213688,268273,27461,39719,722766,111801,535600,102699,96652,116750
SEV,LAS,2015/2016,24,2/14/16 0:00,2,0,300532,122047,77741,150869,41092,109621,306407,38821,108568,103450,26392,71498,74991,74989,291635,33963,46621,292262,150872,213729,484906,179083
BAR,CEL,2015/2016,24,2/14/16 0:00,6,1,37421,33988,37482,38818,150739,212472,154257,30955,30981,40636,19533,246201,183462,18673,360918,213694,74169,425985,246177,71602,130298,638029
EIB,LEV,2015/2016,24,2/14/16 0:00,2,0,33958,449492,113311,33959,150735,434404,433311,244563,40501,97762,200917,213504,173427,30276,282473,184091,150632,105351,38469,38699,476769,477472
GET,AMA,2015/2016,24,2/14/16 0:00,0,1,109222,195335,112205,188540,67334,37449,75192,369800,240054,262592,213489,177126,38424,474589,56678,41167,184533,33635,309334,354467,30853,184138
SOC,GRA,2015/2016,24,2/14/16 0:00,3,0,245555,607148,33960,201111,80295,205278,282678,75342,33973,678234,128732,104986,261609,108572,30914,239350,282713,2805,534484,213711,495841,161291
SPG,BAR,2015/2016,16,2/17/16 0:00,1,3,33630,150480,298327,580589,74752,359191,242477,541558,395154,282689,574654,37421,189192,37482,26403,33992,25773,154257,39792,30981,40636,19533
LEV,GET,2015/2016,25,2/19/16 0:00,3,0,213504,466672,30276,40721,184091,37441,38469,105351,477472,476769,38699,109222,195335,188540,112205,67334,37449,369800,75192,240054,262592,213489
LAS,BAR,2015/2016,25,2/20/16 0:00,1,2,71498,74991,74989,291635,33963,292262,37510,46621,484906,213729,179083,37421,33988,38818,26403,150739,39792,212472,30955,30981,40636,19533
